,0
104,https://www.antaranews.com/berita/2765841/mourinho-tegaskan-as-roma-fokus-kepada-laga-hadapi-vitesse
105,https://www.antaranews.com/berita/3812376/fans-psg-ditusuk-di-milan-jelang-pertandingan-liga-champions
106,https://www.antaranews.com/berita/3593775/rifda-ke-belanda-dalam-persiapan-kejuaraan-dunia-senam-2023-di-belgia
107,https://www.antaranews.com/berita/846144/lakme-luncurkan-make-up-terinspirasi-oleh-princess-jasmine
108,https://www.antaranews.com/berita/1939484/atletico-akan-tarik-lagi-rodrigo-riquelme-dari-bournemouth
109,https://www.antaranews.com/berita/3683886/kemkominfo-pakai-etika-dan-budaya-digital-jaga-sopan-santun-masyarakat
110,https://www.antaranews.com/berita/2787941/medvedev-melaju-ke-16-besar-miami-open-untuk-bertemu-brooksby
111,https://www.antaranews.com/berita/3533583/influenza-bukan-penyakit-ringan-jika-menginfeksi-lansia
112,https://www.antaranews.com/berita/3629826/manchester-united-dikabarkan-pantau-gelandang-fiorentina-amrabat
113,https://www.antaranews.com/berita/2396913/dalgonana-hasil-kolaborasi-chatime-karakter-minions
114,https://www.antaranews.com/berita/3479082/jesse-marsch-resmi-latih-leicester-city
115,https://www.antaranews.com/berita/2807233/indonesia-bidik-peringkat-kesembilan-di-billie-jean-king-junior-2022
116,https://ramadhan.antaranews.com/berita/2821857/resep-takjil-lumpia-goreng-isi-daging-tanpa-garam
117,https://www.antaranews.com/berita/3045697/alcaraz-rasakan-perkembangan-pesat-dalam-kariernya
118,https://www.antaranews.com/foto/3370743/real-sociedad-tahan-imbang-real-madrid
119,https://www.antaranews.com/berita/3314666/ancelotti-ungkap-dirinya-tak-berencana-tinggalkan-real-madrid
120,https://www.antaranews.com/berita/2882453/cara-memasak-steak-enak-sendiri-di-rumah
121,https://www.antaranews.com/berita/3824979/polda-jatim-jamin-kelancaran-laga-indonesia-lawan-maroko
122,https://www.antaranews.com/berita/2864713/djokovic-tunggu-nadal-atau-alcaraz-di-semifinal-madrid-open
123,https://www.antaranews.com/berita/3473640/hoaks-fifa-coret-israel-dari-piala-dunia-u-20-indonesia-jadi-penggantinya
124,https://www.antaranews.com/berita/3402258/emir-qatar-resmi-ajukan-penawaran-untuk-beli-manchester-united
125,https://www.antaranews.com/berita/1341170/rni-sebut-masker-kain-bisa-tahan-dan-layak-pakai-1-2-pekan
126,https://www.antaranews.com/berita/2815177/hoaks-haji-dibatalkan-dananya-dialihkan-untuk-pembangunan-ikn
