,0
80,https://kalsel.antaranews.com/berita/394524/indocement-terus-perbaiki-infrastruktur-dan-bangunan-di-desa-mitra
81,https://kalsel.antaranews.com/berita/394578/ketua-komisi-i-dprd-realisasikan-program-beasiswa-2500-siswa
82,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
83,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
84,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
85,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
86,https://kalsel.antaranews.com/berita/395046/bawaslu-hsu-tekankan-gakkumdu-selektif-tindak-caleg-saat-kampanye
87,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
88,https://kalsel.antaranews.com/berita/394674/dprd-hss-bahas-perubahan-jadwal-bulan-november-sesuaikan-pembahasan-banggar
89,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
90,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
91,https://kalsel.antaranews.com/berita/394923/pj-bupati-guru-penggerak-harus-aktif-baktikan-diri-di-tanah-laut
92,https://kalsel.antaranews.com/berita/394953/kapolres-batola-gelorakan-harkamtibmas-untuk-kesejukan-pemilu
93,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
94,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
95,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
96,https://kalsel.antaranews.com/berita/395163/hari-ini-emas-antam-rp1097000-per-gram
97,https://kalsel.antaranews.com/berita/395160/tanah-bumbu-records-highest-domestic-investment-in-south-kalimantan
98,https://kalsel.antaranews.com/berita/395157/rupiah-menguat-lagi-dipengaruhi-surplus-perdagangan-ri
99,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
100,https://kalsel.antaranews.com/berita/395148/tanah-bumbu-berencana-bangun-kawasan-agropolitan
101,https://kalsel.antaranews.com/berita/395145/adaro-ihf-ajak-guru-paud-bangun-komunikasi-untuk-perubahan-perilaku-anak
102,https://kalsel.antaranews.com/berita/395142/polisi-dan-suporter-alami-luka-usai-kericuhan-di-gresik
103,https://kalsel.antaranews.com/berita/395139/evakuasi-badan-pesawat-super-tucano-terkendala-cuaca
104,https://kalsel.antaranews.com/berita/395136/world-riders-test-south-kalimantans-2023-uncle-hard-enduro
105,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
106,https://kalsel.antaranews.com/berita/395130/anggota-dprd-kalsel-athaillah-gencarkan-sosialisasi-perda-11-2018
107,https://kalsel.antaranews.com/berita/395127/gulat-sumbang-dua-emas-kalsel-duduki-peringkat-12-pomnas
108,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
109,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
110,https://kalsel.antaranews.com/berita/395109/award-for-abdillah-onim-and-indonesias-clear-stance-on-palestine
111,https://kalsel.antaranews.com/berita/395106/bpjph-inks-agreement-with-37-foreign-halal-institutions
112,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
113,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
114,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
115,https://kalsel.antaranews.com/berita/395091/dprd-banjarbaru-dukung-penambahan-rute-bus-angkutan-perkotaan
116,https://kalsel.antaranews.com/berita/395088/panglima-tni-mutasi-60-pati-termasuk-danlanud-abdulrachman-saleh
117,https://kalsel.antaranews.com/berita/395085/kemendikbudristek-tinjau-pembangunan-politeknik-di-hulu-sungai-tengah
118,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
119,https://kalsel.antaranews.com/berita/394410/wali-kota-banjarbaru-terima-penyerahan-dana-csr-dari-pt-am-intan-banjar
120,https://kalsel.antaranews.com/berita/394791/petugas-berjibaku-padamkan-kebakaran-di-asrama-korem-101-antasari-kalsel
121,https://kalsel.antaranews.com/berita/395052/polres-hst-kalsel-perkuat-sinergi-forkopimda-jelang-kampanye-pemilu
122,https://kalsel.antaranews.com/berita/394977/tiga-korban-tewas-tertimbun-longsor-di-tabalong-ditemukan
123,https://kalsel.antaranews.com/berita/394635/mobil-plat-merah-lepas-kendali-tabrak-empat-motor-di-tapin-kalsel
124,https://kalsel.antaranews.com/berita/394971/warga-antusias-sambut-gubernur-sahbirin-di-moment-aroh-ganal-bubuhan-banjar-di-riau
125,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
126,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
127,https://kalsel.antaranews.com/berita/394524/indocement-terus-perbaiki-infrastruktur-dan-bangunan-di-desa-mitra
128,https://kalsel.antaranews.com/berita/394578/ketua-komisi-i-dprd-realisasikan-program-beasiswa-2500-siswa
129,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
130,https://kalsel.antaranews.com/berita/395100/masyarakat-panimbaan-panen-raya-ikan-nila-bioflok
131,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
132,https://kalsel.antaranews.com/berita/395103/lipsus-festival-pasar-terapung-upaya-lestarikan-budaya-dan-dorong-pariwisata
133,https://kalsel.antaranews.com/berita/395046/bawaslu-hsu-tekankan-gakkumdu-selektif-tindak-caleg-saat-kampanye
134,https://kalsel.antaranews.com/berita/395094/246-asn-pemkab-hst-tanam-pohon-usai-kenaikan-pangkat
135,https://kalsel.antaranews.com/berita/394674/dprd-hss-bahas-perubahan-jadwal-bulan-november-sesuaikan-pembahasan-banggar
136,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
137,https://kalsel.antaranews.com/berita/395082/lima-korban-longsor-di-paser-kaltim-dievakuasi-bpbd-tabalong
138,https://kalsel.antaranews.com/berita/394923/pj-bupati-guru-penggerak-harus-aktif-baktikan-diri-di-tanah-laut
139,https://kalsel.antaranews.com/berita/394953/kapolres-batola-gelorakan-harkamtibmas-untuk-kesejukan-pemilu
140,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
141,https://kalsel.antaranews.com/berita/395169/ketua-dprd-kotabaru-sebut-track-offroad-di-tapin-layak-untuk-event-nasional
142,https://kalsel.antaranews.com/berita/395166/dewan-pers-ingatkan-pers-harus-berpihak-kepentingan-publik
143,https://kalsel.antaranews.com/berita/395163/hari-ini-emas-antam-rp1097000-per-gram
144,https://kalsel.antaranews.com/berita/395160/tanah-bumbu-records-highest-domestic-investment-in-south-kalimantan
145,https://kalsel.antaranews.com/berita/395157/rupiah-menguat-lagi-dipengaruhi-surplus-perdagangan-ri
146,https://kalsel.antaranews.com/berita/395154/investasi-masuk-tanah-bumbu-capai-rp486-triliun-pada-2023
147,https://kalsel.antaranews.com/berita/395148/tanah-bumbu-berencana-bangun-kawasan-agropolitan
148,https://kalsel.antaranews.com/berita/395145/adaro-ihf-ajak-guru-paud-bangun-komunikasi-untuk-perubahan-perilaku-anak
149,https://kalsel.antaranews.com/berita/395142/polisi-dan-suporter-alami-luka-usai-kericuhan-di-gresik
150,https://kalsel.antaranews.com/berita/395139/evakuasi-badan-pesawat-super-tucano-terkendala-cuaca
151,https://kalsel.antaranews.com/berita/395136/world-riders-test-south-kalimantans-2023-uncle-hard-enduro
152,https://kalsel.antaranews.com/berita/395133/bmkg-imbau-waspada-hujan-dan-angin-kencang-di-kalsel
153,https://kalsel.antaranews.com/berita/395130/anggota-dprd-kalsel-athaillah-gencarkan-sosialisasi-perda-11-2018
154,https://kalsel.antaranews.com/berita/395127/gulat-sumbang-dua-emas-kalsel-duduki-peringkat-12-pomnas
155,https://kalsel.antaranews.com/berita/395124/bawaslu-kalsel-bentuk-pokja-pengawasan-guna-perketat-kampanye
156,https://kalsel.antaranews.com/berita/395121/pemkot-banjarmasin-tangani-320-kilometer-jalan-perumahan
157,https://kalsel.antaranews.com/berita/395109/award-for-abdillah-onim-and-indonesias-clear-stance-on-palestine
158,https://kalsel.antaranews.com/berita/395106/bpjph-inks-agreement-with-37-foreign-halal-institutions
